file,refNum,cue,citation,currentCaseId,caseId,miranda,referenceUrl
"coa/2009/2009_01248.md","3","see","People v Guerrero, 12 NY3d 45 [2009] [decided today]). The lower courts' determinations regarding reasonable suspicion and probable cause, which are","2009_01248","2009_01242","https://miranda.jurisware.com/case/2009_01242/","[3] https://www.nycourts.gov/reporter/3dseries/2009/2009_01242.htm"
"coa/2009/2009_01249.md","3","see","People v Guerrero 12 NY3d 45 [2009] [decided today]). Accordingly, the court's failure to pronounce the surcharge and fees prior to the entry of def","2009_01249","2009_01242","https://miranda.jurisware.com/case/2009_01242/","[3] https://www.nycourts.gov/reporter/3dseries/2009/2009_01242.htm"
"coa/2009/2009_01249.md","4","bare","cf. People v Catu, 4 NY3d 242, 245 [2005]).","2009_01249","2005_02362","https://miranda.jurisware.com/case/2005_02362/","[4] https://www.nycourts.gov/reporter/3dseries/2005/2005_02362.htm"
"coa/2009/2009_01318.md","5","bare","People v Rivera (5 NY3d 61 [2005]), defendant's Apprendi challenge lacked merit. A Judge of this Court granted defendant leave to appeal (10 NY3d","2009_01318","2005_04614","https://miranda.jurisware.com/case/2005_04614/","[5] https://www.nycourts.gov/reporter/3dseries/2005/2005_04614.htm"
"coa/2009/2009_01318.md","6","bare","People v Allen, 9 NY3d 1013, 1015 [2008]).","2009_01318","2008_00126","https://miranda.jurisware.com/case/2008_00126/","[6] https://www.nycourts.gov/reporter/3dseries/2008/2008_00126.htm"
"coa/2009/2009_01318.md","9","bare","People v Rivera, 5 NY3d 61 [2005], cert denied 546 US 984 [2005]). In Rosen, we held that upon proving that a defendant is a twice-prior convicted","2009_01318","2005_04614","https://miranda.jurisware.com/case/2005_04614/","[9] https://www.nycourts.gov/reporter/3dseries/2005/2005_04614.htm"
"coa/2009/2009_02265.md","3","bare","People v Suarez (6 NY3d 202 [2005]), analogizes the pleading of depraved indifference murder to that of depraved indifference assault and argues th","2009_02265","2005_09811","https://miranda.jurisware.com/case/2005_09811/","[3] https://www.nycourts.gov/reporter/3dseries/2005/2005_09811.htm"
"coa/2009/2009_02265.md","4","bare","People v Suarez (6 NY3d 202 [2005]), we stated that depraved indifference murder is ""established when a defendant—acting with a conscious objective","2009_02265","2005_09811","https://miranda.jurisware.com/case/2005_09811/","[4] https://www.nycourts.gov/reporter/3dseries/2005/2005_09811.htm"
"coa/2009/2009_02446.md","3","bare","People v Jones, 9 NY3d 259, 262 [2007]).^[4][FN1] An information that does not satisfy this standard by failing to allege a complete element of th","2009_02446","2007_09070","https://miranda.jurisware.com/case/2007_09070/","[3] https://www.nycourts.gov/reporter/3dseries/2007/2007_09070.htm"
"coa/2009/2009_02446.md","6","bare","People v Konieczny, 2 NY3d 569, 575 [2004], quoting People v Casey, 95 NY2d at 360).","2009_02446","2004_04789","https://miranda.jurisware.com/case/2004_04789/","[6] https://www.nycourts.gov/reporter/3dseries/2004/2004_04789.htm"
"coa/2009/2009_02446.md","7","bare","People v Jones (9 NY3d 259 [2007]) was insufficient because it failed to allege an essential element of disorderly conduct—how the defendant had t","2009_02446","2007_09070","https://miranda.jurisware.com/case/2007_09070/","[7] https://www.nycourts.gov/reporter/3dseries/2007/2007_09070.htm"
"coa/2009/2009_02446.md","8","bare","People v Jones, 9 NY3d 259, 262 [2007]) and cannot be forfeited by a plea of guilty. Unless the defendant waives the right to be prosecuted by inf","2009_02446","2007_09070","https://miranda.jurisware.com/case/2007_09070/","[8] https://www.nycourts.gov/reporter/3dseries/2007/2007_09070.htm"
"coa/2009/2009_02484.md","3","see also","People v Lopez, 5 NY3d 753, 754 [2005]), the motion was properly denied without a hearing. Despite having sufficient information from the felony c","2009_02484","2005_05454","https://miranda.jurisware.com/case/2005_05454/","[3] https://www.nycourts.gov/reporter/3dseries/2005/2005_05454.htm"
"coa/2009/2009_02484.md","4","bare","cf. People v Bryant, 8 NY3d 530 [2007]). These uncontested facts provide support for the Appellate Division's conclusion that there was probable cause","2009_02484","2007_03791","https://miranda.jurisware.com/case/2007_03791/","[4] https://www.nycourts.gov/reporter/3dseries/2007/2007_03791.htm"
"coa/2009/2009_02646.md","3","bare","People v Hunter, 11 NY3d 1, 5 [2008]).","2009_02646","2008_05352","https://miranda.jurisware.com/case/2008_05352/","[3] https://www.nycourts.gov/reporter/3dseries/2008/2008_05352.htm"
"coa/2009/2009_03408.md","5","see","People v Burton, 6 NY3d 584, 588-589 [2006]), the motion was properly denied without a hearing. A police officer averred that he had observed defen","2009_03408","2006_03443","https://miranda.jurisware.com/case/2006_03443/","[5] https://www.nycourts.gov/reporter/3dseries/2006/2006_03443.htm"
"coa/2009/2009_03410.md","3","see","People v Feingold, 7 NY3d 288 [2006]). But defendant's professed inability at the time of the plea to remember whether he nearly hit the flagmen does","2009_03410","2006_05233","https://miranda.jurisware.com/case/2006_05233/","[3] https://www.nycourts.gov/reporter/3dseries/2006/2006_05233.htm"
"coa/2009/2009_03411.md","3","see","People v Aponte, 2 NY3d 304 [2004]).","2009_03411","2004_03714","https://miranda.jurisware.com/case/2004_03714/","[3] https://www.nycourts.gov/reporter/3dseries/2004/2004_03714.htm"
"coa/2009/2009_03589.md","3","see","People v Stultz, 2 NY3d 277, 281-282 [2004]). In Stultz, we held that the ""meaningful representation"" standard, announced in People v Baldi in the","2009_03589","2004_03511","https://miranda.jurisware.com/case/2004_03511/","[3] https://www.nycourts.gov/reporter/3dseries/2004/2004_03511.htm"
"coa/2009/2009_03589.md","4","see","People v Turner, 5 NY3d 476, 482 [2005])—and, in applying it, we have often tolerated errors by counsel where the overall representation was noneth","2009_03589","2005_08766","https://miranda.jurisware.com/case/2005_08766/","[4] https://www.nycourts.gov/reporter/3dseries/2005/2005_08766.htm"
"coa/2009/2009_03589.md","10","bare","People v Turner (5 NY3d 476, 480 [2005]), we held that it is a ""rare"" occasion where a single failing amounts to ineffective assistance of counsel,","2009_03589","2005_08766","https://miranda.jurisware.com/case/2005_08766/","[10] https://www.nycourts.gov/reporter/3dseries/2005/2005_08766.htm"
"coa/2009/2009_03590.md","3","bare","People v Dorm, 12 NY3d 16, 19 [2009] [citations omitted]). Here, as in Dorm, the uncharged acts involved the very same victim as the charged acts","2009_03590","2009_01065","https://miranda.jurisware.com/case/2009_01065/","[3] https://www.nycourts.gov/reporter/3dseries/2009/2009_01065.htm"
"coa/2009/2009_03627.md","4","bare","People v Catu (4 NY3d 242 [2005]), [5]People v Van Deusen (7 NY3d 744 [2006]), [6]People v Louree (8 NY3d 541 [2007]) and [7]People v Hill (9 NY3","2009_03627","2005_02362","https://miranda.jurisware.com/case/2005_02362/","[4] https://www.nycourts.gov/reporter/3dseries/2005/2005_02362.htm"
"coa/2009/2009_03627.md","8","bare","People v Sparber (10 NY3d 457 [2008]), we addressed the proper remedy where the sentencing court failed to pronounce the PRS component of the sentenc","2009_03627","2008_03946","https://miranda.jurisware.com/case/2008_03946/","[8] https://www.nycourts.gov/reporter/3dseries/2008/2008_03946.htm"
"coa/2009/2009_03627.md","9","bare","Matter of Garner v New York State Dept. of Correctional Servs. (10 NY3d 358 [2008]), we reaffirmed that ""the combined command of CPL 380.20 and 380.40 is that the sentencing judge—and only the se","2009_03627","2008_03947","https://miranda.jurisware.com/case/2008_03947/","[9] https://www.nycourts.gov/reporter/3dseries/2008/2008_03947.htm"
"coa/2009/2009_03627.md","11","bare","People v Catu (4 NY3d 242 [2005]) because, at the time of the plea, defendant was informed only of the fact, not the duration, of the period of p","2009_03627","2005_02362","https://miranda.jurisware.com/case/2005_02362/","[11] https://www.nycourts.gov/reporter/3dseries/2005/2005_02362.htm"
"coa/2009/2009_03627.md","12","bare","People v Louree (8 NY3d 541 [2007]), we held the Lopez preservation requirement inapplicable to a plea that was deficient under Catu. The Louree ho","2009_03627","2007_04679","https://miranda.jurisware.com/case/2007_04679/","[12] https://www.nycourts.gov/reporter/3dseries/2007/2007_04679.htm"
"coa/2009/2009_03627.md","13","see","People v Catu, 4 NY3d 242 [2005]), i.e. a violation of defendant's constitutional rights; nevertheless, they decline to remedy it.","2009_03627","2005_02362","https://miranda.jurisware.com/case/2005_02362/","[13] https://www.nycourts.gov/reporter/3dseries/2005/2005_02362.htm"
"coa/2009/2009_03627.md","14","see","People v Sparber, 10 NY3d 457, 469 [2008]; [15]People v Hill, 9 NY3d 189 [2007]; [16]People v Catu, 4 NY3d 242 [2005]), and have repeatedly enforced","2009_03627","2008_03946","https://miranda.jurisware.com/case/2008_03946/","[14] https://www.nycourts.gov/reporter/3dseries/2008/2008_03946.htm"
"coa/2009/2009_03627.md","17","bare","People v Van Deusen (7 NY3d 744 [2006]), we vacated the defendant's plea despite the fact that the defendant's sentence, including postrelease supervis","2009_03627","2006_05154","https://miranda.jurisware.com/case/2006_05154/","[17] https://www.nycourts.gov/reporter/3dseries/2006/2006_05154.htm"
"coa/2009/2009_03627.md","18","bare","People v Hill (9 NY3d 189 [2007]), we vacated defendant's guilty plea and rejected a trial court's modification of his sentence made in an attemp","2009_03627","2007_08782","https://miranda.jurisware.com/case/2007_08782/","[18] https://www.nycourts.gov/reporter/3dseries/2007/2007_08782.htm"
"coa/2009/2009_03627.md","19","bare","Matter of Garner v New York State Dept. of Correctional Servs. (10 NY3d 358 [2008]) and Sparber (10 NY3d 457 [2008]). In those cases, we held that only the sentencing court—not the Department of","2009_03627","2008_03947","https://miranda.jurisware.com/case/2008_03947/","[19] https://www.nycourts.gov/reporter/3dseries/2008/2008_03947.htm"
"coa/2009/2009_03631.md","3","bare","People v Bautista (7 NY3d 838 [2006]) this Court held that similar language in the 2005 Drug Law Reform Act did not permit an appeal to this Court fr","2009_03631","2006_06508","https://miranda.jurisware.com/case/2006_06508/","[3] https://www.nycourts.gov/reporter/3dseries/2006/2006_06508.htm"
"coa/2009/2009_04695.md","4","bare","People v Romeo, 12 NY3d 51, 56 [2009] [citations omitted]).","2009_04695","2009_01017","https://miranda.jurisware.com/case/2009_01017/","[4] https://www.nycourts.gov/reporter/3dseries/2009/2009_01017.htm"
"coa/2009/2009_04700.md","9","see","People v Windham, 10 NY3d 801 [2008]; [10]Matter of North v Board of Examiners of Sex Offenders of State of N.Y., 8 NY3d 745, 752 [2007]). Correction","2009_04700","2008_02679","https://miranda.jurisware.com/case/2008_02679/","[9] https://www.nycourts.gov/reporter/3dseries/2008/2008_02679.htm"
"coa/2009/2009_04700.md","11","see","e.g. People v Lewis, 45 AD3d 1381 [4th Dept 2007], lv denied 10 NY3d 703 [2008]; [12]People v Craig, 45 AD3d 1365 [4th Dept 2007], lv denied 10 NY3d 702 [2008]; [13]People v Ahlers, 10 AD3d 77","2009_04700","2007_08620","https://miranda.jurisware.com/case/2007_08620/","[11] https://www.nycourts.gov/reporter/3dseries/2007/2007_08620.htm"
"coa/2009/2009_04700.md","14","bare","People v Burgess, 6 AD3d 686 [2d Dept 2004], lv denied 3 NY3d 604 [2004]; People v Dorato, 291 AD2d 580 [3d Dept 2002]). The Board of Examiners of Sex Offenders is charged{**12 NY3d at","2009_04700","2004_03115","https://miranda.jurisware.com/case/2004_03115/","[14] https://www.nycourts.gov/reporter/3dseries/2004/2004_03115.htm"
"coa/2009/2009_04700.md","16","see","e.g. People v Imbert, 48 AD3d 297 [1st Dept 2008], lv denied 10 NY3d 714 [2008]; [17]People v Concepcion, 38 AD3d 739 [2d Dept 2007], lv denied 9 NY3d 801 [2007]; [18]People v Dort, 18 AD3d 23","2009_04700","2008_01431","https://miranda.jurisware.com/case/2008_01431/","[16] https://www.nycourts.gov/reporter/3dseries/2008/2008_01431.htm"
"coa/2009/2009_04700.md","19","see","People v Moore, 16 AD3d 190 [1st Dept 2005], lv denied 4 NY3d 889 [2005]; [20]People v Conway, 47 AD3d 492 [1st Dept 2008], lv denied 10 NY3d 708 [2008]). Similar to case summaries and","2009_04700","2005_01814","https://miranda.jurisware.com/case/2005_01814/","[19] https://www.nycourts.gov/reporter/3dseries/2005/2005_01814.htm"
"coa/2009/2009_04700.md","21","bare","People v Rawlins, 10 NY3d 136, 150 [2008] [internal quotation marks and citations omitted]; see People v Cratsley, 86 NY2d 81, 88-91 [1995]). It may","2009_04700","2008_01420","https://miranda.jurisware.com/case/2008_01420/","[21] https://www.nycourts.gov/reporter/3dseries/2008/2008_01420.htm"
"coa/2009/2009_04739.md","5","bare","Dalton v Pataki, 5 NY3d 243, 255 [2005]). Thus, a party who asserts that a statute is facially unconstitutional must demonstrate ""beyond a reasonab","2009_04739","2005_03581","https://miranda.jurisware.com/case/2005_03581/","[5] https://www.nycourts.gov/reporter/3dseries/2005/2005_03581.htm"
"coa/2009/2009_04739.md","6","see","Matter of E.S. v P.D., 8 NY3d 150, 158 [2007], quoting Matter of Moran Towing Corp. v Urbach, 99 NY2d 443, 448 [2003] [internal quotation marks omitted];","2009_04739","2007_01336","https://miranda.jurisware.com/case/2007_01336/","[6] https://www.nycourts.gov/reporter/3dseries/2007/2007_01336.htm"
"coa/2009/2009_04739.md","8","bare","Matter of Dolce v Nassau County Traffic & Parking Violations Agency (7 NY3d 492 [2006]), we held that the Legislature had authority to confer jurisdiction over certain traffic and parking prosecution","2009_04739","2006_07599","https://miranda.jurisware.com/case/2006_07599/","[8] https://www.nycourts.gov/reporter/3dseries/2006/2006_07599.htm"
"coa/2009/2009_04739.md","9","bare","People v Urbaez, 10 NY3d 773, 775 [2008]). Defendant points to nothing in the nature of a consensual JHO adjudication that gives rise to any substan","2009_04739","2008_02084","https://miranda.jurisware.com/case/2008_02084/","[9] https://www.nycourts.gov/reporter/3dseries/2008/2008_02084.htm"
"coa/2009/2009_04739.md","12","bare","People v Santana, 7 NY3d 234, 236 [2006]). Although the murky contours of ""exceptions"" and ""provisos"" have long been the subject of debate (see Peop","2009_04739","2006_05155","https://miranda.jurisware.com/case/2006_05155/","[12] https://www.nycourts.gov/reporter/3dseries/2006/2006_05155.htm"
"coa/2009/2009_04741.md","3","bare","People v LeGrand, 8 NY3d 449 [2007]). Perhaps other safeguards would be{**12 NY3d at 590} appropriate in particular cases, and we do not rule out th","2009_04741","2007_02588","https://miranda.jurisware.com/case/2007_02588/","[3] https://www.nycourts.gov/reporter/3dseries/2007/2007_02588.htm"
"coa/2009/2009_04742.md","4","bare","People v Danielson (9 NY3d 342 [2007]), the court rejected defendant's challenges to the sufficiency and weight of the evidence supporting the ""intent","2009_04742","2007_09814","https://miranda.jurisware.com/case/2007_09814/","[4] https://www.nycourts.gov/reporter/3dseries/2007/2007_09814.htm"
"coa/2009/2009_04744.md","3","bare","People v Naradzay, 11 NY3d 460 [2008]).","2009_04744","2008_09249","https://miranda.jurisware.com/case/2008_09249/","[3] https://www.nycourts.gov/reporter/3dseries/2008/2008_09249.htm"
"coa/2009/2009_05208.md","3","see","People v Cabrera, 10 NY3d 370, 378 [2008]). The evidence was sufficient, however, to support the charge that defendant engaged in reckless driving by","2009_05208","2008_03994","https://miranda.jurisware.com/case/2008_03994/","[3] https://www.nycourts.gov/reporter/3dseries/2008/2008_03994.htm"
